backend,case_name,status,reason,dtype,algorithm,mode,k,n,dist,seed,rep,timing_label,time_ms,timing_label_e2e,time_end_to_end_ms,timing_label_algorithmic,time_algorithmic_ms,bytes_moved,bytes_model,compare_ops,ops_model
cpu,q24_k8_max,PASS,ok,half,bitonic,max,8,16777216,sorted,24000181,1,Trunc bitonic end-to-end time (ms),4.557,Trunc bitonic end-to-end time (ms),4.557,Trunc bitonic algorithmic time (ms),4.557,234880944,exact,92274668,exact
cpu,q24_k8_max,PASS,ok,half,bitonic,max,8,16777216,reverse,24000180,1,Trunc bitonic end-to-end time (ms),4.534,Trunc bitonic end-to-end time (ms),4.534,Trunc bitonic algorithmic time (ms),4.534,234880944,exact,92274668,exact
cpu,q24_k8_max,PASS,ok,half,bitonic,max,8,16777216,reverse,24000181,1,Trunc bitonic end-to-end time (ms),4.556,Trunc bitonic end-to-end time (ms),4.556,Trunc bitonic algorithmic time (ms),4.556,234880944,exact,92274668,exact
cpu,q24_k131072_max,PASS,ok,half,bitonic,max,131072,16777216,uniform,24131244,1,Trunc bitonic end-to-end time (ms),42.572,Trunc bitonic end-to-end time (ms),42.572,Trunc bitonic algorithmic time (ms),42.572,233570304,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,half,bitonic,max,131072,16777216,uniform,24131245,1,Trunc bitonic end-to-end time (ms),42.659,Trunc bitonic end-to-end time (ms),42.659,Trunc bitonic algorithmic time (ms),42.659,233570304,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,half,bitonic,max,131072,16777216,trimodal,24131244,1,Trunc bitonic end-to-end time (ms),42.723,Trunc bitonic end-to-end time (ms),42.723,Trunc bitonic algorithmic time (ms),42.723,233570304,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,half,bitonic,max,131072,16777216,trimodal,24131245,1,Trunc bitonic end-to-end time (ms),42.731,Trunc bitonic end-to-end time (ms),42.731,Trunc bitonic algorithmic time (ms),42.731,233570304,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,half,bitonic,max,131072,16777216,adversarial,24131244,1,Trunc bitonic end-to-end time (ms),42.668,Trunc bitonic end-to-end time (ms),42.668,Trunc bitonic algorithmic time (ms),42.668,233570304,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,half,bitonic,max,131072,16777216,adversarial,24131245,1,Trunc bitonic end-to-end time (ms),42.711,Trunc bitonic end-to-end time (ms),42.711,Trunc bitonic algorithmic time (ms),42.711,233570304,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,half,bitonic,max,131072,16777216,sorted,24131244,1,Trunc bitonic end-to-end time (ms),42.667,Trunc bitonic end-to-end time (ms),42.667,Trunc bitonic algorithmic time (ms),42.667,233570304,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,half,bitonic,max,131072,16777216,sorted,24131245,1,Trunc bitonic end-to-end time (ms),42.643,Trunc bitonic end-to-end time (ms),42.643,Trunc bitonic algorithmic time (ms),42.643,233570304,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,half,bitonic,max,131072,16777216,reverse,24131244,1,Trunc bitonic end-to-end time (ms),42.616,Trunc bitonic end-to-end time (ms),42.616,Trunc bitonic algorithmic time (ms),42.616,233570304,exact,1441595392,exact
cpu,q24_k131072_max,PASS,ok,half,bitonic,max,131072,16777216,reverse,24131245,1,Trunc bitonic end-to-end time (ms),42.696,Trunc bitonic end-to-end time (ms),42.696,Trunc bitonic algorithmic time (ms),42.696,233570304,exact,1441595392,exact
cpu,q20_k8_max,PASS,ok,half,map_reduce,max,8,1048576,uniform,20000168,1,Map-reduce top-k end-to-end time (ms),0.07,Map-reduce top-k end-to-end time (ms),0.07,Map-reduce top-k algorithmic time (ms),0.07,2097184,exact,1048576,lower-bound
cpu,q20_k8_max,PASS,ok,half,map_reduce,max,8,1048576,uniform,20000169,1,Map-reduce top-k end-to-end time (ms),0.068,Map-reduce top-k end-to-end time (ms),0.068,Map-reduce top-k algorithmic time (ms),0.068,2097184,exact,1048576,lower-bound
cpu,q20_k8_max,PASS,ok,half,map_reduce,max,8,1048576,trimodal,20000168,1,Map-reduce top-k end-to-end time (ms),0.071,Map-reduce top-k end-to-end time (ms),0.071,Map-reduce top-k algorithmic time (ms),0.071,2097184,exact,1048576,lower-bound
cpu,q20_k8_max,PASS,ok,half,map_reduce,max,8,1048576,trimodal,20000169,1,Map-reduce top-k end-to-end time (ms),0.07,Map-reduce top-k end-to-end time (ms),0.07,Map-reduce top-k algorithmic time (ms),0.07,2097184,exact,1048576,lower-bound
cpu,q20_k8_max,PASS,ok,half,map_reduce,max,8,1048576,adversarial,20000168,1,Map-reduce top-k end-to-end time (ms),0.125,Map-reduce top-k end-to-end time (ms),0.125,Map-reduce top-k algorithmic time (ms),0.125,2097184,exact,1048576,lower-bound
