source,backend,dtype,algorithm,mode,k,n,file_path,elapsed_seconds,energy_joules,average_watts,baseline_watts,net_energy_joules,net_average_watts,command_exit_code,inproc_counters,inproc_e2e_joules,inproc_algo_joules,inproc_e2e_seconds,inproc_algo_seconds,inproc_net_e2e_joules,inproc_net_algo_joules,inproc_loop_joules,inproc_loop_seconds
gpu,gpu,double,map_reduce,max,256,2097152,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q21_k256_max_uniform_s21000419_rep3_gpu.txt,0.709704,23.298098,32.827923,17.221318,11.076065,15.606605,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,2097152,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q21_k4096_max_uniform_s21004259_rep1_gpu.txt,2.103974,79.946374,37.997798,17.221318,43.713171,20.77648,0,"rapl:package+core,nvml:board-integrated",56.770661,46.430625,1.523838,1.237928,30.5281622215,25.1118732509,56.900651,1.526921
gpu,gpu,double,map_reduce,max,4096,2097152,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q21_k4096_max_uniform_s21004259_rep2_gpu.txt,2.027332,81.707642,40.303048,17.221318,46.79432,23.08173,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,2097152,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q21_k4096_max_uniform_s21004259_rep3_gpu.txt,2.095662,84.027633,40.095978,17.221318,47.937565,22.87466,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,2097152,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q21_k8_max_uniform_s21000171_rep1_gpu.txt,0.478513,15.859976,33.144262,17.221318,7.619343,15.922944,0,"rapl:package+core,nvml:board-integrated",3.859272,0.862009,0.10068,0.024679,2.12542970376,0.437004093078,3.870807,0.101938
gpu,gpu,double,map_reduce,max,8,2097152,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q21_k8_max_uniform_s21000171_rep2_gpu.txt,0.47269,12.804314,27.088178,17.221318,4.663967,9.86686,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,2097152,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q21_k8_max_uniform_s21000171_rep3_gpu.txt,0.46079,11.8934,25.810868,17.221318,3.957982,8.58955,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q22_k131072_max_uniform_s22131238_rep1_gpu.txt,98.847015,3956.252742,40.023998,17.221318,2253.976869,22.80268,0,"rapl:package+core,nvml:board-integrated",3568.208216,3537.324805,89.411616,88.641345,2028.42234397,2010.80401481,3568.24833,89.4154
gpu,gpu,double,map_reduce,max,131072,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q22_k131072_max_uniform_s22131238_rep2_gpu.txt,98.582085,3935.952914,39.925641,17.221318,2238.239477,22.704323,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q22_k131072_max_uniform_s22131238_rep3_gpu.txt,98.777005,3972.44441,40.216287,17.221318,2271.374189,22.994969,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q22_k256_max_uniform_s22000422_rep1_gpu.txt,0.990821,34.171114,34.48768,17.221318,17.107872,17.266362,0,"rapl:package+core,nvml:board-integrated",13.478046,8.602253,0.469689,0.291401,5.3893823699,3.58394371348,13.598867,0.471536
gpu,gpu,double,map_reduce,max,256,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q22_k256_max_uniform_s22000422_rep2_gpu.txt,0.868378,37.20659,42.846068,17.221318,22.251973,25.62475,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q22_k256_max_uniform_s22000422_rep3_gpu.txt,0.968615,42.182996,43.549825,17.221318,25.502176,26.328507,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q22_k4096_max_uniform_s22004262_rep1_gpu.txt,2.844023,126.179454,44.366534,17.221318,77.201626,27.145216,0,"rapl:package+core,nvml:board-integrated",93.552431,79.773259,2.246192,1.914256,54.8700442789,46.8072476906,93.76831,2.248518
gpu,gpu,double,map_reduce,max,4096,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q22_k4096_max_uniform_s22004262_rep2_gpu.txt,2.898996,124.922068,43.091492,17.221318,74.997534,25.870174,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q22_k4096_max_uniform_s22004262_rep3_gpu.txt,2.829847,122.45517,43.27272,17.221318,73.721478,26.051402,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q22_k8_max_uniform_s22000174_rep1_gpu.txt,0.572603,19.951888,34.844162,17.221318,10.090902,17.622844,0,"rapl:package+core,nvml:board-integrated",6.649845,1.454122,0.17428,0.037563,3.64851369896,0.807237631966,6.665606,0.17553
gpu,gpu,double,map_reduce,max,8,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q22_k8_max_uniform_s22000174_rep2_gpu.txt,0.562006,15.86436,28.228074,17.221318,6.185868,11.006756,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,4194304,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q22_k8_max_uniform_s22000174_rep3_gpu.txt,0.585915,18.908823,32.272319,17.221318,8.818601,15.051001,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q23_k131072_max_uniform_s23131241_rep1_gpu.txt,140.242871,5627.885045,40.129562,17.221318,3212.717961,22.908244,0,"rapl:package+core,nvml:board-integrated",5089.34242,5051.927342,127.103692,126.176784,2900.44932109,2878.99682052,5089.571021,127.107439
gpu,gpu,double,map_reduce,max,131072,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q23_k131072_max_uniform_s23131241_rep2_gpu.txt,140.25413,5608.064816,39.985024,17.221318,3192.703844,22.763706,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q23_k131072_max_uniform_s23131241_rep3_gpu.txt,139.983015,5603.460272,40.029573,17.221318,3192.768259,22.808255,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q23_k256_max_uniform_s23000425_rep1_gpu.txt,1.321435,60.368221,45.683822,17.221318,37.611361,28.462504,0,"rapl:package+core,nvml:board-integrated",29.321585,18.705569,0.873953,0.560216,14.2709624699,9.05791111531,29.344319,0.876097
gpu,gpu,double,map_reduce,max,256,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q23_k256_max_uniform_s23000425_rep2_gpu.txt,1.424632,73.74248,51.762473,17.221318,49.208438,34.541155,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q23_k256_max_uniform_s23000425_rep3_gpu.txt,1.326078,65.508736,49.400367,17.221318,42.671926,32.179049,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q23_k4096_max_uniform_s23004265_rep1_gpu.txt,4.215426,192.630791,45.696635,17.221318,120.035596,28.475317,0,"rapl:package+core,nvml:board-integrated",148.370842,126.06426,3.394554,2.891513,89.9121480978,76.2685951259,148.390875,3.397038
gpu,gpu,double,map_reduce,max,4096,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q23_k4096_max_uniform_s23004265_rep2_gpu.txt,4.13758,187.134713,45.228058,17.221318,115.88013,28.00674,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q23_k4096_max_uniform_s23004265_rep3_gpu.txt,4.15173,186.508733,44.923138,17.221318,115.010473,27.70182,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q23_k8_max_uniform_s23000177_rep1_gpu.txt,0.784873,27.626746,35.199001,17.221318,14.110198,17.977683,0,"rapl:package+core,nvml:board-integrated",11.151405,2.043854,0.318724,0.055639,5.66255764177,1.0856770878,11.229145,0.319996
gpu,gpu,double,map_reduce,max,8,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q23_k8_max_uniform_s23000177_rep2_gpu.txt,0.709787,25.349246,35.71387,17.221318,13.125776,18.492552,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,8388608,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q23_k8_max_uniform_s23000177_rep3_gpu.txt,0.720114,29.824277,41.416078,17.221318,17.422974,24.19476,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q24_k131072_max_uniform_s24131244_rep1_gpu.txt,203.154334,8175.315413,40.241895,17.221318,4676.730027,23.020577,0,"rapl:package+core,nvml:board-integrated",7359.404019,7310.779844,184.319669,183.138093,4185.1763855,4156.90050653,7359.573385,184.323762
gpu,gpu,double,map_reduce,max,131072,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q24_k131072_max_uniform_s24131244_rep2_gpu.txt,202.783912,8133.694512,40.110157,17.221318,4641.488271,22.888839,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,131072,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q24_k131072_max_uniform_s24131244_rep3_gpu.txt,203.20954,8193.057851,40.318274,17.221318,4693.52174,23.096956,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q24_k256_max_uniform_s24000428_rep1_gpu.txt,1.62058,76.614553,47.275995,17.221318,48.706022,30.054677,0,"rapl:package+core,nvml:board-integrated",40.738282,20.298056,1.08178,0.543739,22.108604614,10.934153772,40.79109,1.083501
gpu,gpu,double,map_reduce,max,256,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q24_k256_max_uniform_s24000428_rep2_gpu.txt,1.765933,87.963878,49.811559,17.221318,57.552184,32.590241,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,256,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q24_k256_max_uniform_s24000428_rep3_gpu.txt,1.742849,84.655316,48.572939,17.221318,54.641153,31.351621,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q24_k4096_max_uniform_s24004268_rep1_gpu.txt,6.249717,295.779085,47.3268,17.221318,188.150729,30.105482,0,"rapl:package+core,nvml:board-integrated",243.414509,208.205793,5.252291,4.510365,152.96313546,130.531363039,243.494914,5.254549
gpu,gpu,double,map_reduce,max,4096,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q24_k4096_max_uniform_s24004268_rep2_gpu.txt,6.224396,285.890679,45.93067,17.221318,178.698376,28.709352,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,4096,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q24_k4096_max_uniform_s24004268_rep3_gpu.txt,6.265871,291.224225,46.477853,17.221318,183.317671,29.256535,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q24_k8_max_uniform_s24000180_rep1_gpu.txt,1.114097,38.685621,34.723742,17.221318,19.4994,17.502424,0,"rapl:package+core,nvml:board-integrated",16.649863,2.357989,0.598564,0.086964,6.34180201265,0.860354301448,16.779489,0.600146
gpu,gpu,double,map_reduce,max,8,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q24_k8_max_uniform_s24000180_rep2_gpu.txt,1.092401,39.257077,35.936522,17.221318,20.444499,18.715204,0,,,,,,,,,
gpu,gpu,double,map_reduce,max,8,16777216,bench/results/raw/energy/measurements/20260801_015012_gpu_double_map_reduce_q24_k8_max_uniform_s24000180_rep3_gpu.txt,1.081859,41.857786,38.690616,17.221318,23.22675,21.469298,0,,,,,,,,,
rapl,npu,double,bitonic,max,256,65536,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q16_k256_max_uniform_s16000404_rep1_rapl.txt,0.192713,1.923942,9.983468,4.707117,1.01682,5.276351,0,rapl:package+core,0.433388,0.406061,0.038998,0.03433,0.249819851234,0.24446567339,0.458579,0.041188
rapl,npu,double,bitonic,max,256,65536,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q16_k256_max_uniform_s16000404_rep2_rapl.txt,0.194537,1.918206,9.860382,4.707117,1.002499,5.153265,0,,,,,,,,,
rapl,npu,double,bitonic,max,256,65536,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q16_k256_max_uniform_s16000404_rep3_rapl.txt,0.191449,1.876871,9.803483,4.707117,0.975696,5.096366,0,,,,,,,,,
rapl,npu,double,bitonic,max,4096,65536,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q16_k4096_max_uniform_s16004244_rep1_rapl.txt,0.224667,2.24108,9.975105,4.707117,1.183545,5.267988,0,rapl:package+core,0.671824,0.62251,0.066505,0.061741,0.358777183915,0.331887889303,0.710244,0.06867
rapl,npu,double,bitonic,max,4096,65536,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q16_k4096_max_uniform_s16004244_rep2_rapl.txt,0.230171,2.77331,12.048901,4.707117,1.689867,7.341784,0,,,,,,,,,
rapl,npu,double,bitonic,max,4096,65536,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q16_k4096_max_uniform_s16004244_rep3_rapl.txt,0.221841,2.208412,9.954917,4.707117,1.164179,5.2478,0,,,,,,,,,
rapl,npu,double,bitonic,max,8,65536,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q16_k8_max_uniform_s16000156_rep1_rapl.txt,0.317918,2.397703,7.541901,4.707117,0.901228,2.834784,0,rapl:package+core,0.406214,0.36607,0.036211,0.031555,0.235764586313,0.217536923065,0.434044,0.038383
rapl,npu,double,bitonic,max,8,65536,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q16_k8_max_uniform_s16000156_rep2_rapl.txt,0.18776,1.905358,10.147844,4.707117,1.02155,5.440727,0,,,,,,,,,
rapl,npu,double,bitonic,max,8,65536,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q16_k8_max_uniform_s16000156_rep3_rapl.txt,0.181699,1.826673,10.053276,4.707117,0.971393,5.346159,0,,,,,,,,,
rapl,npu,double,bitonic,max,131072,131072,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q17_k131072_max_uniform_s17131223_rep1_rapl.txt,0.739583,6.859112,9.274293,4.707117,3.377807,4.567176,0,rapl:package+core,4.576866,4.544916,0.507567,0.501184,2.18768874566,2.18578427347,4.599524,0.510409
rapl,npu,double,bitonic,max,131072,131072,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q17_k131072_max_uniform_s17131223_rep2_rapl.txt,0.753155,7.660493,10.171207,4.707117,4.115305,5.46409,0,,,,,,,,,
rapl,npu,double,bitonic,max,131072,131072,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q17_k131072_max_uniform_s17131223_rep3_rapl.txt,0.738603,6.788238,9.190641,4.707117,3.311546,4.483524,0,,,,,,,,,
rapl,npu,double,bitonic,max,256,131072,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q17_k256_max_uniform_s17000407_rep1_rapl.txt,0.195401,1.971258,10.08826,4.707117,1.051482,5.381143,0,rapl:package+core,0.438546,0.39793,0.043142,0.038388,0.235471558386,0.217233192604,0.520572,0.046124
rapl,npu,double,bitonic,max,256,131072,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q17_k256_max_uniform_s17000407_rep2_rapl.txt,0.20153,2.007754,9.962546,4.707117,1.059128,5.255429,0,,,,,,,,,
rapl,npu,double,bitonic,max,256,131072,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q17_k256_max_uniform_s17000407_rep3_rapl.txt,0.193121,1.94657,10.07955,4.707117,1.037528,5.372433,0,,,,,,,,,
rapl,npu,double,bitonic,max,4096,131072,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q17_k4096_max_uniform_s17004247_rep1_rapl.txt,0.23358,2.604983,11.152429,4.707117,1.505495,6.445312,0,rapl:package+core,0.831606,0.809543,0.077499,0.072776,0.466809139617,0.466977853208,0.831606,0.080389
rapl,npu,double,bitonic,max,4096,131072,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q17_k4096_max_uniform_s17004247_rep2_rapl.txt,0.234551,2.319643,9.889699,4.707117,1.215582,5.182582,0,,,,,,,,,
rapl,npu,double,bitonic,max,4096,131072,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q17_k4096_max_uniform_s17004247_rep3_rapl.txt,0.230922,2.321932,10.05506,4.707117,1.234956,5.347943,0,,,,,,,,,
rapl,npu,double,bitonic,max,8,131072,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q17_k8_max_uniform_s17000159_rep1_rapl.txt,0.194571,1.962225,10.084866,4.707117,1.046355,5.377749,0,rapl:package+core,0.480626,0.363124,0.041406,0.036642,0.285723113498,0.190645818886,0.493718,0.044512
rapl,npu,double,bitonic,max,8,131072,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q17_k8_max_uniform_s17000159_rep2_rapl.txt,0.195543,1.983723,10.144674,4.707117,1.063278,5.437557,0,,,,,,,,,
rapl,npu,double,bitonic,max,8,131072,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q17_k8_max_uniform_s17000159_rep3_rapl.txt,0.202591,2.02817,10.011135,4.707117,1.074548,5.304018,0,,,,,,,,,
rapl,npu,double,bitonic,max,131072,262144,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q18_k131072_max_uniform_s18131226_rep1_rapl.txt,1.176939,10.652235,9.050796,4.707117,5.112245,4.343679,0,rapl:package+core,7.675279,7.615911,0.864738,0.856144,3.60485605965,3.58594102315,8.076014,0.911384
rapl,npu,double,bitonic,max,131072,262144,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q18_k131072_max_uniform_s18131226_rep2_rapl.txt,1.174297,10.569903,9.001049,4.707117,5.04235,4.293932,0,,,,,,,,,
rapl,npu,double,bitonic,max,131072,262144,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q18_k131072_max_uniform_s18131226_rep3_rapl.txt,1.179948,10.578005,8.964804,4.707117,5.02385,4.257687,0,,,,,,,,,
rapl,npu,double,bitonic,max,256,262144,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q18_k256_max_uniform_s18000410_rep1_rapl.txt,0.212198,2.126523,10.021408,4.707117,1.127682,5.314291,0,rapl:package+core,0.638867,0.613372,0.053156,0.048317,0.388655488748,0.385938227911,0.666287,0.057809
rapl,npu,double,bitonic,max,256,262144,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q18_k256_max_uniform_s18000410_rep2_rapl.txt,0.211761,2.153255,10.168338,4.707117,1.156472,5.461221,0,,,,,,,,,
rapl,npu,double,bitonic,max,256,262144,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q18_k256_max_uniform_s18000410_rep3_rapl.txt,0.209367,2.164576,10.338667,4.707117,1.179061,5.63155,0,,,,,,,,,
rapl,npu,double,bitonic,max,4096,262144,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q18_k4096_max_uniform_s18004250_rep1_rapl.txt,0.254492,2.550543,10.022093,4.707117,1.352619,5.314976,0,rapl:package+core,0.934568,0.920287,0.0924,0.087536,0.4996303892,0.508244806288,0.997599,0.096902
rapl,npu,double,bitonic,max,4096,262144,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q18_k4096_max_uniform_s18004250_rep2_rapl.txt,0.253124,2.533331,10.008242,4.707117,1.341844,5.301125,0,,,,,,,,,
rapl,npu,double,bitonic,max,4096,262144,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q18_k4096_max_uniform_s18004250_rep3_rapl.txt,0.252354,2.604404,10.320443,4.707117,1.416545,5.613326,0,,,,,,,,,
rapl,npu,double,bitonic,max,8,262144,bench/results/raw/energy/measurements/20260801_015012_npu_double_bitonic_q18_k8_max_uniform_s18000162_rep1_rapl.txt,0.211476,2.140805,10.123165,4.707117,1.145363,5.416048,0,rapl:package+core,0.568833,0.517642,0.050995,0.046155,0.328793568585,0.300385014865,0.622496,0.05579
